timestamp,jarak_mm,debit_lpm,ph_air,hujan_mm,asli_endapan_mm,asli_sumbatan
2025-07-09 21:30:00+00:00,992.2,107.9,6.86,0.0,206.5,0.0
2025-07-09 21:45:00+00:00,992.4,103.7,6.67,0.0,206.5,0.0
2025-07-09 22:00:00+00:00,984.6,106.8,6.8,0.0,206.6,0.0
2025-07-09 22:15:00+00:00,990.2,108.7,6.88,0.0,206.7,0.0
2025-07-09 22:30:00+00:00,990.6,109.8,6.85,0.0,206.7,0.0
2025-07-09 22:45:00+00:00,992.0,113.9,6.97,0.0,206.8,0.0
2025-07-09 23:00:00+00:00,983.6,106.9,6.85,0.0,206.9,0.0
2025-07-09 23:15:00+00:00,986.8,106.9,6.63,0.0,206.9,0.0
2025-07-09 23:30:00+00:00,984.7,103.6,6.61,0.0,207.0,0.0
2025-07-09 23:45:00+00:00,988.0,109.2,6.85,0.0,207.0,0.0
2025-07-10 00:00:00+00:00,985.5,112.0,6.63,0.0,207.1,0.0
2025-07-10 00:15:00+00:00,987.6,107.0,6.81,0.0,207.2,0.0
2025-07-10 00:30:00+00:00,991.1,106.3,6.68,0.0,207.2,0.0
2025-07-10 00:45:00+00:00,990.5,104.5,6.73,0.0,207.2,0.0
2025-07-10 01:00:00+00:00,989.7,105.1,6.65,0.0,207.3,0.0
2025-07-10 01:15:00+00:00,987.4,103.5,6.81,0.0,207.3,0.0
2025-07-10 01:30:00+00:00,980.5,114.5,6.63,0.0,207.4,0.0
2025-07-10 01:45:00+00:00,980.7,111.1,6.79,0.0,207.4,0.0
2025-07-10 02:00:00+00:00,986.7,108.7,6.72,0.0,207.4,0.0
2025-07-10 02:15:00+00:00,989.9,111.6,6.67,0.0,207.5,0.0
2025-07-10 02:30:00+00:00,984.5,111.3,6.67,0.0,207.6,0.0
2025-07-10 02:45:00+00:00,987.9,114.9,6.58,0.0,207.6,0.0
2025-07-10 03:00:00+00:00,987.1,101.3,6.84,0.0,207.7,0.0
2025-07-10 03:15:00+00:00,985.1,112.9,6.6,0.0,207.7,0.0
2025-07-10 03:30:00+00:00,988.5,102.8,6.8,0.0,207.8,0.0
2025-07-10 03:45:00+00:00,982.2,103.9,6.69,0.0,207.8,0.0
2025-07-10 04:00:00+00:00,989.8,111.5,6.88,0.0,207.9,0.0
2025-07-10 04:15:00+00:00,995.4,106.1,6.52,0.0,207.9,0.0
2025-07-10 04:30:00+00:00,990.9,101.9,6.81,0.0,208.0,0.0
2025-07-10 04:45:00+00:00,980.4,103.0,6.78,0.0,208.1,0.0
2025-07-10 05:00:00+00:00,983.6,113.0,6.56,0.0,208.2,0.0
2025-07-10 05:15:00+00:00,992.1,111.7,6.62,0.0,208.2,0.0
2025-07-10 05:30:00+00:00,983.2,105.4,6.74,0.0,208.3,0.0
2025-07-10 05:45:00+00:00,987.8,104.1,6.7,0.0,208.3,0.0
2025-07-10 06:00:00+00:00,982.7,100.5,6.83,0.0,208.3,0.0
2025-07-10 06:15:00+00:00,983.4,115.1,6.57,0.0,208.4,0.0
2025-07-10 06:30:00+00:00,986.8,107.9,6.69,0.0,208.4,0.0
2025-07-10 06:45:00+00:00,982.9,103.6,6.6,0.0,208.5,0.0
2025-07-10 07:00:00+00:00,982.6,112.9,6.7,0.0,208.5,0.0
2025-07-10 07:15:00+00:00,985.2,110.6,7.01,0.0,208.6,0.0
2025-07-10 07:30:00+00:00,980.7,106.0,6.55,0.0,208.6,0.0
2025-07-10 07:45:00+00:00,983.6,101.6,6.77,0.0,208.7,0.0
2025-07-10 08:00:00+00:00,989.5,106.8,6.98,0.0,208.7,0.0
2025-07-10 08:15:00+00:00,990.3,107.8,6.69,0.0,208.8,0.0
2025-07-10 08:30:00+00:00,979.8,102.2,6.69,0.0,208.8,0.0
2025-07-10 08:45:00+00:00,981.8,103.4,6.84,0.0,208.9,0.0
2025-07-10 09:00:00+00:00,985.3,107.8,6.72,0.0,208.9,0.0
2025-07-10 09:15:00+00:00,992.5,106.7,6.62,0.0,209.0,0.0
2025-07-10 09:30:00+00:00,984.7,113.6,6.87,0.0,209.0,0.0
2025-07-10 09:45:00+00:00,979.7,100.9,6.8,0.0,209.1,0.0
2025-07-10 10:00:00+00:00,982.8,103.8,6.56,0.0,209.2,0.0
2025-07-10 10:15:00+00:00,987.0,102.4,6.84,0.0,209.2,0.0
2025-07-10 10:30:00+00:00,986.8,108.2,6.87,0.0,209.3,0.0
2025-07-10 10:45:00+00:00,985.3,114.3,6.65,0.0,209.4,0.0
2025-07-10 11:00:00+00:00,982.1,106.1,6.79,0.0,209.4,0.0
2025-07-10 11:15:00+00:00,981.2,105.5,6.42,0.0,209.5,0.0
2025-07-10 11:30:00+00:00,986.1,109.8,6.61,0.0,209.5,0.0
2025-07-10 11:45:00+00:00,986.3,102.3,6.53,0.0,209.6,0.0
2025-07-10 12:00:00+00:00,987.1,114.8,6.79,0.0,209.6,0.0
2025-07-10 12:15:00+00:00,984.0,112.7,6.49,0.0,209.7,0.0
2025-07-10 12:30:00+00:00,978.0,104.5,6.62,0.0,209.8,0.0
2025-07-10 12:45:00+00:00,983.1,112.8,6.49,0.0,209.9,0.0
2025-07-10 13:00:00+00:00,981.6,106.0,6.7,0.0,209.9,0.0
2025-07-10 13:15:00+00:00,982.3,106.7,6.78,0.0,210.0,0.0
2025-07-10 13:30:00+00:00,979.0,101.4,6.7,0.0,210.0,0.0
2025-07-10 13:45:00+00:00,981.7,108.1,6.59,0.0,210.0,0.0
2025-07-10 14:00:00+00:00,983.8,105.7,6.67,0.0,210.1,0.0
2025-07-10 14:15:00+00:00,978.2,114.5,6.71,0.0,210.1,0.0
2025-07-10 14:30:00+00:00,981.8,114.3,6.8,0.0,210.2,0.0
2025-07-10 14:45:00+00:00,980.2,114.8,6.78,0.0,210.3,0.0
2025-07-10 15:00:00+00:00,983.6,112.2,6.68,0.0,210.3,0.0
2025-07-10 15:15:00+00:00,991.4,111.7,6.72,0.0,210.4,0.0
2025-07-10 15:30:00+00:00,983.4,111.5,6.57,0.0,210.4,0.0
2025-07-10 15:45:00+00:00,983.5,104.6,6.59,0.0,210.5,0.0
2025-07-10 16:00:00+00:00,980.1,114.9,6.65,0.0,210.5,0.0
2025-07-10 16:15:00+00:00,989.3,109.5,6.88,0.0,210.6,0.0
2025-07-10 16:30:00+00:00,983.1,106.9,6.61,0.0,210.6,0.0
2025-07-10 16:45:00+00:00,978.9,109.5,6.74,0.0,210.7,0.0
2025-07-10 17:00:00+00:00,978.9,114.4,6.56,0.0,210.8,0.0
2025-07-10 17:15:00+00:00,983.7,111.6,6.84,0.0,210.8,0.0
2025-07-10 17:30:00+00:00,988.7,104.2,6.8,0.0,210.9,0.0
2025-07-10 17:45:00+00:00,988.5,106.2,6.77,0.0,210.9,0.0
2025-07-10 18:00:00+00:00,979.8,108.1,6.78,0.0,211.0,0.0
2025-07-10 18:15:00+00:00,983.4,101.8,6.57,0.0,211.0,0.0
2025-07-10 18:30:00+00:00,981.2,105.2,6.69,0.0,211.1,0.0
2025-07-10 18:45:00+00:00,987.3,114.7,6.59,0.0,211.1,0.0
2025-07-10 19:00:00+00:00,986.1,108.1,6.64,0.0,211.2,0.0
2025-07-10 19:15:00+00:00,981.8,108.5,6.8,0.0,211.2,0.0
2025-07-10 19:30:00+00:00,984.2,114.5,6.53,0.0,211.3,0.0
2025-07-10 19:45:00+00:00,978.8,101.2,6.65,0.0,211.3,0.0
2025-07-10 20:00:00+00:00,984.1,102.2,6.67,0.0,211.4,0.0
2025-07-10 20:15:00+00:00,979.7,103.0,6.53,0.0,211.5,0.0
2025-07-10 20:30:00+00:00,977.6,106.3,6.85,0.0,211.5,0.0
2025-07-10 20:45:00+00:00,978.6,107.3,6.72,0.0,211.6,0.0
2025-07-10 21:00:00+00:00,981.6,100.6,6.92,0.0,211.6,0.0
2025-07-10 21:15:00+00:00,981.4,109.9,6.93,0.0,211.7,0.0
2025-07-10 21:30:00+00:00,984.0,110.2,6.9,0.0,211.8,0.0
2025-07-10 21:45:00+00:00,985.2,112.5,6.67,0.0,211.8,0.0
2025-07-10 22:00:00+00:00,985.4,103.0,6.75,0.0,211.9,0.0
2025-07-10 22:15:00+00:00,982.9,115.1,6.67,0.0,211.9,0.0
2025-07-10 22:30:00+00:00,978.7,105.6,6.76,0.0,211.9,0.0
2025-07-10 22:45:00+00:00,984.7,113.1,6.68,0.0,212.0,0.0
2025-07-10 23:00:00+00:00,981.1,108.1,6.61,0.0,212.0,0.0
2025-07-10 23:15:00+00:00,978.4,102.8,6.68,0.0,212.1,0.0
2025-07-10 23:30:00+00:00,984.8,101.7,6.56,0.0,212.2,0.0
2025-07-10 23:45:00+00:00,982.8,100.5,6.63,0.0,212.2,0.0
2025-07-11 00:00:00+00:00,979.7,111.0,6.67,0.0,212.3,0.0
2025-07-11 00:15:00+00:00,983.9,104.8,6.79,0.0,212.3,0.0
2025-07-11 00:30:00+00:00,979.4,111.9,6.67,0.0,212.3,0.0
2025-07-11 00:45:00+00:00,981.1,107.9,6.67,0.0,212.4,0.0
2025-07-11 01:00:00+00:00,986.1,114.9,6.52,0.0,212.5,0.0
2025-07-11 01:15:00+00:00,979.6,102.6,6.98,0.0,212.5,0.0
2025-07-11 01:30:00+00:00,987.0,107.3,6.76,0.0,212.6,0.0
2025-07-11 01:45:00+00:00,983.7,106.7,6.75,0.0,212.6,0.0
2025-07-11 02:00:00+00:00,989.5,101.1,6.68,0.0,212.7,0.0
2025-07-11 02:15:00+00:00,982.9,100.5,6.73,0.0,212.8,0.0
2025-07-11 02:30:00+00:00,977.6,105.2,6.7,0.0,212.8,0.0
2025-07-11 02:45:00+00:00,983.5,103.2,6.59,0.0,212.8,0.0
2025-07-11 03:00:00+00:00,985.0,101.4,6.82,0.0,212.9,0.0
2025-07-11 03:15:00+00:00,987.5,104.8,6.86,0.0,213.0,0.0
2025-07-11 03:30:00+00:00,982.6,115.0,6.63,0.0,213.0,0.0
2025-07-11 03:45:00+00:00,981.1,101.4,6.79,0.0,213.1,0.0
2025-07-11 04:00:00+00:00,986.6,109.3,6.89,0.0,213.2,0.0
2025-07-11 04:15:00+00:00,978.4,108.7,6.82,0.0,213.2,0.0
2025-07-11 04:30:00+00:00,984.1,104.4,6.54,0.0,213.2,0.0
2025-07-11 04:45:00+00:00,976.9,102.5,6.72,0.0,213.3,0.0
2025-07-11 05:00:00+00:00,983.8,110.0,6.89,0.0,213.3,0.0
2025-07-11 05:15:00+00:00,977.6,109.7,6.71,0.0,213.4,0.0
2025-07-11 05:30:00+00:00,971.6,103.5,6.74,0.0,213.4,0.0
2025-07-11 05:45:00+00:00,971.1,103.5,6.71,0.0,213.5,0.0
2025-07-11 06:00:00+00:00,989.2,104.3,6.68,0.0,213.5,0.0
2025-07-11 06:15:00+00:00,975.3,102.8,6.67,0.0,213.6,0.0
2025-07-11 06:30:00+00:00,981.1,112.2,6.73,0.0,213.7,0.0
2025-07-11 06:45:00+00:00,973.8,114.3,6.59,0.0,213.7,0.0
2025-07-11 07:00:00+00:00,981.6,112.2,6.81,0.0,213.8,0.0
2025-07-11 07:15:00+00:00,983.0,106.0,6.64,0.0,213.8,0.0
2025-07-11 07:30:00+00:00,982.4,101.1,6.62,0.0,213.9,0.0
2025-07-11 07:45:00+00:00,975.0,100.7,6.65,0.0,214.0,0.0
2025-07-11 08:00:00+00:00,974.5,115.4,6.7,0.0,214.0,0.0
2025-07-11 08:15:00+00:00,973.4,108.7,6.78,0.0,214.1,0.0
2025-07-11 08:30:00+00:00,983.1,111.0,6.82,0.0,214.1,0.0
2025-07-11 08:45:00+00:00,981.1,110.1,6.82,0.0,214.1,0.0
2025-07-11 09:00:00+00:00,980.5,110.6,6.8,0.0,214.2,0.0
2025-07-11 09:15:00+00:00,977.6,105.5,6.67,0.0,214.3,0.0
2025-07-11 09:30:00+00:00,975.6,112.0,6.61,0.0,214.3,0.0
2025-07-11 09:45:00+00:00,981.4,111.1,6.51,0.0,214.4,0.0
2025-07-11 10:00:00+00:00,976.4,111.3,6.87,0.0,214.4,0.0
2025-07-11 10:15:00+00:00,973.4,112.7,6.82,0.0,214.5,0.0
2025-07-11 10:30:00+00:00,975.0,100.9,6.69,0.0,214.5,0.0
2025-07-11 10:45:00+00:00,984.2,111.2,6.56,0.0,214.6,0.0
2025-07-11 11:00:00+00:00,982.0,108.7,6.82,0.0,214.6,0.0
2025-07-11 11:15:00+00:00,972.8,102.2,6.55,0.0,214.7,0.0
2025-07-11 11:30:00+00:00,973.1,108.5,6.77,0.0,214.8,0.0
2025-07-11 11:45:00+00:00,978.5,115.6,6.79,0.0,214.8,0.0
2025-07-11 12:00:00+00:00,978.3,115.5,6.74,0.0,214.9,0.0
2025-07-11 12:15:00+00:00,975.6,114.7,6.72,0.0,214.9,0.0
2025-07-11 12:30:00+00:00,981.0,113.0,6.76,0.0,215.0,0.0
2025-07-11 12:45:00+00:00,980.4,110.1,6.66,0.0,215.0,0.0
2025-07-11 13:00:00+00:00,983.0,102.0,6.65,0.0,215.0,0.0
2025-07-11 13:15:00+00:00,976.6,101.5,6.63,0.0,215.1,0.0
2025-07-11 13:30:00+00:00,977.5,115.0,6.7,0.0,215.2,0.0
2025-07-11 13:45:00+00:00,983.0,102.5,6.72,0.0,215.2,0.0
2025-07-11 14:00:00+00:00,972.9,110.3,6.75,0.0,215.3,0.0
2025-07-11 14:15:00+00:00,978.4,102.5,6.79,0.0,215.3,0.0
2025-07-11 14:30:00+00:00,979.9,100.8,6.91,0.0,215.3,0.0
2025-07-11 14:45:00+00:00,975.4,103.4,6.78,0.0,215.4,0.0
2025-07-11 15:00:00+00:00,984.6,104.2,6.71,0.0,215.4,0.0
2025-07-11 15:15:00+00:00,972.1,114.3,6.69,0.0,215.4,0.0
2025-07-11 15:30:00+00:00,988.1,106.9,6.43,0.0,215.5,0.0
2025-07-11 15:45:00+00:00,985.5,110.2,6.91,0.0,215.6,0.0
2025-07-11 16:00:00+00:00,975.4,106.4,6.38,0.0,215.6,0.0
2025-07-11 16:15:00+00:00,981.6,108.9,6.4,0.0,215.7,0.0
2025-07-11 16:30:00+00:00,980.1,104.8,6.97,0.0,215.8,0.0
2025-07-11 16:45:00+00:00,971.3,112.0,6.83,0.0,215.8,0.0
2025-07-11 17:00:00+00:00,981.7,114.0,6.87,0.0,215.9,0.0
2025-07-11 17:15:00+00:00,979.3,101.3,6.66,0.0,215.9,0.0
2025-07-11 17:30:00+00:00,970.3,103.3,6.92,0.0,216.0,0.0
2025-07-11 17:45:00+00:00,972.5,102.3,6.66,0.0,216.0,0.0
2025-07-11 18:00:00+00:00,981.5,107.5,6.88,0.0,216.1,0.0
2025-07-11 18:15:00+00:00,980.6,100.7,6.76,0.0,216.1,0.0
2025-07-11 18:30:00+00:00,980.5,112.7,6.79,0.0,216.2,0.0
2025-07-11 18:45:00+00:00,986.7,107.2,6.57,0.0,216.2,0.0
2025-07-11 19:00:00+00:00,984.7,105.7,6.65,0.0,216.3,0.0
2025-07-11 19:15:00+00:00,983.4,103.5,6.58,0.0,216.3,0.0
2025-07-11 19:30:00+00:00,977.0,104.4,6.65,0.0,216.4,0.0
2025-07-11 19:45:00+00:00,978.2,111.2,6.83,0.0,216.5,0.0
2025-07-11 20:00:00+00:00,973.4,110.2,6.52,0.0,216.5,0.0
2025-07-11 20:15:00+00:00,980.2,100.7,6.69,0.0,216.6,0.0
2025-07-11 20:30:00+00:00,980.6,102.5,6.77,0.0,216.6,0.0
2025-07-11 20:45:00+00:00,979.7,105.5,6.69,0.0,216.7,0.0
2025-07-11 21:00:00+00:00,974.2,104.4,6.68,0.0,216.7,0.0
2025-07-11 21:15:00+00:00,978.2,106.3,6.68,0.0,216.8,0.0
2025-07-11 21:30:00+00:00,971.9,102.3,6.76,0.0,216.8,0.0
2025-07-11 21:45:00+00:00,973.1,106.0,6.71,0.0,216.9,0.0
2025-07-11 22:00:00+00:00,970.1,103.0,6.68,0.0,216.9,0.0
2025-07-11 22:15:00+00:00,975.2,111.2,6.92,0.0,217.0,0.0
2025-07-11 22:30:00+00:00,982.8,114.4,6.56,0.0,217.0,0.0
2025-07-11 22:45:00+00:00,980.8,110.0,6.78,0.0,217.1,0.0
2025-07-11 23:00:00+00:00,978.8,113.6,6.84,0.0,217.1,0.0
2025-07-11 23:15:00+00:00,984.7,110.3,6.67,0.0,217.2,0.0
2025-07-11 23:30:00+00:00,972.5,102.4,6.67,0.0,217.2,0.0
2025-07-11 23:45:00+00:00,979.4,109.0,6.61,0.0,217.3,0.0
2025-07-12 00:00:00+00:00,977.1,111.1,6.82,0.0,217.3,0.0
2025-07-12 00:15:00+00:00,979.2,112.7,6.68,0.0,217.4,0.0
2025-07-12 00:30:00+00:00,974.8,111.9,6.56,0.0,217.5,0.0
2025-07-12 00:45:00+00:00,975.5,112.5,6.65,0.0,217.6,0.0
2025-07-12 01:00:00+00:00,981.7,102.6,6.8,0.0,217.6,0.0
2025-07-12 01:15:00+00:00,978.1,114.1,6.56,0.0,217.6,0.0
2025-07-12 01:30:00+00:00,974.8,102.8,6.65,0.0,217.7,0.0
2025-07-12 01:45:00+00:00,977.8,105.5,6.66,0.0,217.8,0.0
2025-07-12 02:00:00+00:00,969.9,104.4,6.74,0.0,217.8,0.0
2025-07-12 02:15:00+00:00,983.1,101.9,6.62,0.0,217.9,0.0
2025-07-12 02:30:00+00:00,972.8,104.8,6.79,0.0,218.0,0.0
2025-07-12 02:45:00+00:00,978.8,101.1,6.57,0.0,218.0,0.0
2025-07-12 03:00:00+00:00,970.9,107.2,6.66,0.0,218.1,0.0
2025-07-12 03:15:00+00:00,979.2,107.7,6.47,0.0,218.2,0.0
2025-07-12 03:30:00+00:00,976.1,112.8,6.63,0.0,218.2,0.0
2025-07-12 03:45:00+00:00,973.7,104.7,6.63,0.0,218.2,0.0
2025-07-12 04:00:00+00:00,971.3,113.5,6.79,0.0,218.3,0.0
2025-07-12 04:15:00+00:00,980.5,109.0,6.67,0.0,218.3,0.0
2025-07-12 04:30:00+00:00,982.1,109.5,6.56,0.0,218.4,0.0
2025-07-12 04:45:00+00:00,981.3,101.2,6.69,0.0,218.4,0.0
2025-07-12 05:00:00+00:00,975.3,106.3,6.73,0.0,218.4,0.0
2025-07-12 05:15:00+00:00,971.7,110.6,6.44,0.0,218.5,0.0
2025-07-12 05:30:00+00:00,976.2,107.8,6.7,0.0,218.5,0.0
2025-07-12 05:45:00+00:00,972.8,109.2,6.74,0.0,218.6,0.0
2025-07-12 06:00:00+00:00,975.0,111.8,6.74,0.0,218.6,0.0
2025-07-12 06:15:00+00:00,978.8,115.2,6.71,0.0,218.6,0.0
2025-07-12 06:30:00+00:00,969.9,112.6,6.71,0.0,218.7,0.0
2025-07-12 06:45:00+00:00,977.2,109.0,6.65,0.0,218.7,0.0
2025-07-12 07:00:00+00:00,980.3,104.8,6.57,0.0,218.8,0.0
2025-07-12 07:15:00+00:00,976.0,107.5,6.74,0.0,218.8,0.0
2025-07-12 07:30:00+00:00,967.3,102.5,6.5,0.0,218.9,0.0
2025-07-12 07:45:00+00:00,976.4,107.9,6.62,0.0,218.9,0.0
2025-07-12 08:00:00+00:00,969.5,100.9,6.77,0.0,219.0,0.0
2025-07-12 08:15:00+00:00,978.1,113.0,6.44,0.0,219.1,0.0
2025-07-12 08:30:00+00:00,972.1,112.4,6.67,0.0,219.1,0.0
2025-07-12 08:45:00+00:00,983.0,105.1,6.71,0.0,219.2,0.0
2025-07-12 09:00:00+00:00,978.0,114.2,6.67,0.0,219.2,0.0
2025-07-12 09:15:00+00:00,974.1,113.5,6.66,0.0,219.3,0.0
2025-07-12 09:30:00+00:00,974.9,115.3,6.89,0.0,219.4,0.0
2025-07-12 09:45:00+00:00,978.0,106.2,6.85,0.0,219.4,0.0
2025-07-12 10:00:00+00:00,976.5,107.7,6.69,0.0,219.5,0.0
2025-07-12 10:15:00+00:00,970.8,114.6,6.56,0.0,219.6,0.0
2025-07-12 10:30:00+00:00,978.3,102.4,6.62,0.0,219.6,0.0
2025-07-12 10:45:00+00:00,968.5,107.1,6.65,0.0,219.7,0.0
2025-07-12 11:00:00+00:00,974.8,110.8,6.68,0.0,219.7,0.0
2025-07-12 11:15:00+00:00,974.3,104.1,6.75,0.0,219.8,0.0
2025-07-12 11:30:00+00:00,972.7,102.1,6.65,0.0,219.8,0.0
2025-07-12 11:45:00+00:00,976.3,102.2,6.84,0.0,219.9,0.0
2025-07-12 12:00:00+00:00,978.9,103.9,6.66,0.0,220.0,0.0
2025-07-12 12:15:00+00:00,973.1,110.6,6.81,0.0,220.0,0.0
2025-07-12 12:30:00+00:00,980.8,103.6,6.75,0.0,220.1,0.0
2025-07-12 12:45:00+00:00,979.1,103.4,6.82,0.0,220.1,0.0
2025-07-12 13:00:00+00:00,980.3,113.7,6.59,0.0,220.2,0.0
2025-07-12 13:15:00+00:00,977.6,113.0,6.76,0.0,220.2,0.0
2025-07-12 13:30:00+00:00,979.1,101.4,6.81,0.0,220.3,0.0
2025-07-12 13:45:00+00:00,971.1,114.3,6.62,0.0,220.3,0.0
2025-07-12 14:00:00+00:00,973.3,111.0,6.68,0.0,220.4,0.0
2025-07-12 14:15:00+00:00,970.6,114.0,6.67,0.0,220.4,0.0
2025-07-12 14:30:00+00:00,979.9,105.1,6.77,0.0,220.5,0.0
2025-07-12 14:45:00+00:00,977.3,102.2,6.8,0.0,220.5,0.0
2025-07-12 15:00:00+00:00,977.3,110.2,6.55,0.0,220.6,0.0
2025-07-12 15:15:00+00:00,970.7,112.5,6.83,0.0,220.6,0.0
2025-07-12 15:30:00+00:00,968.3,111.9,6.92,0.0,220.7,0.0
2025-07-12 15:45:00+00:00,977.6,106.9,6.62,0.0,220.8,0.0
2025-07-12 16:00:00+00:00,969.0,102.8,6.48,0.0,220.8,0.0
2025-07-12 16:15:00+00:00,979.7,109.5,6.7,0.0,220.8,0.0
2025-07-12 16:30:00+00:00,975.2,110.3,6.5,0.0,220.9,0.0
2025-07-12 16:45:00+00:00,970.7,112.9,6.58,0.0,221.0,0.0
2025-07-12 17:00:00+00:00,975.0,111.5,6.78,0.0,221.0,0.0
2025-07-12 17:15:00+00:00,968.9,108.7,6.72,0.0,221.0,0.0
2025-07-12 17:30:00+00:00,969.7,115.5,6.65,0.0,221.0,0.0
2025-07-12 17:45:00+00:00,975.6,107.6,6.7,0.0,221.1,0.0
2025-07-12 18:00:00+00:00,965.7,113.7,6.81,0.0,221.1,0.0
2025-07-12 18:15:00+00:00,973.1,113.7,6.84,0.0,221.2,0.0
2025-07-12 18:30:00+00:00,972.6,115.2,6.68,0.0,221.3,0.0
2025-07-12 18:45:00+00:00,968.3,102.2,6.84,0.0,221.3,0.0
2025-07-12 19:00:00+00:00,967.5,111.2,6.52,0.0,221.4,0.0
2025-07-12 19:15:00+00:00,966.4,108.2,6.48,0.0,221.4,0.0
2025-07-12 19:30:00+00:00,973.0,105.0,6.72,0.0,221.5,0.0
2025-07-12 19:45:00+00:00,973.5,114.7,6.62,0.0,221.5,0.0
2025-07-12 20:00:00+00:00,969.3,103.0,6.7,0.0,221.6,0.0
2025-07-12 20:15:00+00:00,973.6,107.2,6.82,0.0,221.6,0.0
2025-07-12 20:30:00+00:00,978.0,103.6,6.62,0.0,221.7,0.0
2025-07-12 20:45:00+00:00,972.1,113.6,6.84,0.0,221.8,0.0
2025-07-12 21:00:00+00:00,980.2,100.8,6.73,0.0,221.8,0.0
2025-07-12 21:15:00+00:00,973.4,111.1,6.94,0.0,221.9,0.0
2025-07-12 21:30:00+00:00,974.2,115.0,6.84,0.0,221.9,0.0
2025-07-12 21:45:00+00:00,970.0,108.3,6.83,0.0,222.0,0.0
2025-07-12 22:00:00+00:00,973.1,112.0,6.61,0.0,222.0,0.0
2025-07-12 22:15:00+00:00,972.4,100.7,6.72,0.0,222.1,0.0
2025-07-12 22:30:00+00:00,972.1,109.9,6.64,0.0,222.1,0.0
2025-07-12 22:45:00+00:00,970.1,110.4,6.53,0.0,222.1,0.0
2025-07-12 23:00:00+00:00,978.5,100.8,6.77,0.0,222.2,0.0
2025-07-12 23:15:00+00:00,969.1,109.9,6.76,0.0,222.2,0.0
2025-07-12 23:30:00+00:00,973.5,106.4,6.6,0.0,222.3,0.0
2025-07-12 23:45:00+00:00,968.7,103.0,6.68,0.0,222.3,0.0
2025-07-13 00:00:00+00:00,968.1,106.1,6.62,0.0,222.4,0.0
2025-07-13 00:15:00+00:00,971.5,108.1,6.9,0.0,222.4,0.0
2025-07-13 00:30:00+00:00,976.9,102.4,6.7,0.0,222.5,0.0
2025-07-13 00:45:00+00:00,968.0,103.0,6.78,0.0,222.6,0.0
2025-07-13 01:00:00+00:00,975.9,104.0,6.81,0.0,222.6,0.0
2025-07-13 01:15:00+00:00,967.1,106.0,6.86,0.0,222.6,0.0
2025-07-13 01:30:00+00:00,973.6,106.0,6.56,0.0,222.7,0.0
2025-07-13 01:45:00+00:00,976.5,111.7,6.73,0.0,222.8,0.0
2025-07-13 02:00:00+00:00,969.1,109.3,6.56,0.0,222.8,0.0
2025-07-13 02:15:00+00:00,977.3,109.3,6.75,0.0,222.9,0.0
2025-07-13 02:30:00+00:00,975.6,105.9,6.69,0.0,223.0,0.0
2025-07-13 02:45:00+00:00,966.5,103.4,6.51,0.0,223.0,0.0
2025-07-13 03:00:00+00:00,970.0,113.9,6.66,0.0,223.1,0.0
2025-07-13 03:15:00+00:00,966.6,109.7,6.92,0.0,223.1,0.0
2025-07-13 03:30:00+00:00,976.2,114.5,6.59,0.0,223.2,0.0
2025-07-13 03:45:00+00:00,978.1,105.4,6.76,0.0,223.2,0.0
2025-07-13 04:00:00+00:00,974.2,100.9,6.8,0.0,223.3,0.0
2025-07-13 04:15:00+00:00,968.5,109.8,6.57,0.0,223.4,0.0
2025-07-13 04:30:00+00:00,967.1,114.6,6.53,0.0,223.4,0.0
2025-07-13 04:45:00+00:00,972.2,111.2,6.77,0.0,223.5,0.0
2025-07-13 05:00:00+00:00,976.7,101.4,6.61,0.0,223.5,0.0
2025-07-13 05:15:00+00:00,970.2,114.4,6.68,0.0,223.6,0.0
2025-07-13 05:30:00+00:00,965.2,105.7,6.46,0.0,223.6,0.0
2025-07-13 05:45:00+00:00,969.3,111.2,6.62,0.0,223.7,0.0
2025-07-13 06:00:00+00:00,971.8,111.9,6.72,0.0,223.7,0.0
2025-07-13 06:15:00+00:00,965.1,115.3,6.75,0.0,223.8,0.0
2025-07-13 06:30:00+00:00,976.8,105.3,6.78,0.0,223.9,0.0
2025-07-13 06:45:00+00:00,972.6,105.6,6.67,0.0,223.9,0.0
2025-07-13 07:00:00+00:00,969.3,105.9,6.72,0.0,224.0,0.0
2025-07-13 07:15:00+00:00,971.5,108.3,6.73,0.0,224.0,0.0
2025-07-13 07:30:00+00:00,961.5,111.3,6.82,0.0,224.1,0.0
2025-07-13 07:45:00+00:00,968.7,105.5,6.74,0.0,224.1,0.0
2025-07-13 08:00:00+00:00,967.4,112.8,6.69,0.0,224.2,0.0
2025-07-13 08:15:00+00:00,974.9,100.6,6.76,0.0,224.2,0.0
2025-07-13 08:30:00+00:00,965.9,104.6,6.83,0.0,224.3,0.0
2025-07-13 08:45:00+00:00,963.0,101.8,6.43,0.0,224.4,0.0
2025-07-13 09:00:00+00:00,966.3,101.3,6.66,0.0,224.4,0.0
2025-07-13 09:15:00+00:00,968.8,102.7,6.52,0.0,224.5,0.0
2025-07-13 09:30:00+00:00,964.9,109.2,6.68,0.0,224.5,0.0
2025-07-13 09:45:00+00:00,975.8,106.3,6.52,0.0,224.6,0.0
2025-07-13 10:00:00+00:00,976.8,102.4,6.87,0.0,224.6,0.0
2025-07-13 10:15:00+00:00,976.3,109.7,6.83,0.0,224.7,0.0
